"FC"	"Gene.Name"	"Gene.ID"	"P.Value"	"dataset"
"14665"	-1.30446644568963	"SERPINB2"	"5055"	0.00251137077743246	"E.Corn.6h.1"
"14260"	-1.3416235947537	"RTN4RL1"	"146760"	0.00198036828203661	"E.Corn.6h.1"
"14115"	-1.41131232224366	"RPLP2"	"6181"	0.00105885677102203	"E.Corn.6h.1"
"13931"	-1.5225802715945	"RNF152"	"220441"	0.000275820838774893	"E.Corn.6h.1"
"13762"	-1.52777382628332	"RGS2"	"5997"	0.000245365360080163	"E.Corn.6h.1"
"13675"	-1.32683047168841	"REL"	"5966"	0.00207878329319624	"E.Corn.6h.1"
"13555"	-1.3135499941686	"RBBP8"	"5932"	0.00258786766150726	"E.Corn.6h.1"
"13506"	-1.41229971205578	"RASA3"	"22821"	0.00200014708758903	"E.Corn.6h.1"
"13491"	-1.52298020451973	"RAPH1"	"65059"	0.000447437664842511	"E.Corn.6h.1"
"13330"	-1.42037298572716	"RAB27B"	"5874"	0.00131502824406652	"E.Corn.6h.1"
"13167"	-1.89267985406721	"PTHLH"	"5744"	0.000325533480110969	"E.Corn.6h.1"
"13075"	-1.36316586230208	"PSMC3IP"	"29893"	0.0201209590762836	"E.Corn.6h.1"
"12618"	-2.9703349985329	"POU1F1"	"5449"	0.0626488817275948	"E.Corn.6h.1"
"12594"	-1.39109484526707	"POM121"	"9883"	0.0438983296272324	"E.Corn.6h.1"
"12556"	-1.95728863422754	"POLK"	"51426"	0.0786718781364732	"E.Corn.6h.1"
"12285"	-1.38288846969029	"PKIA"	"5569"	0.000853443234696374	"E.Corn.6h.1"
"12228"	-1.56253690944001	"PIK3R3"	"8503"	0.000230887898980561	"E.Corn.6h.1"
"11944"	-1.54350152951647	"PDGFC"	"56034"	0.000204786608142075	"E.Corn.6h.1"
"11784"	-1.77815573843841	"PCDH7"	"5099"	8.08133979396857e-05	"E.Corn.6h.1"
"11651"	-1.3362277310931	"PAK6"	"56924"	0.00244405499701252	"E.Corn.6h.1"
"11649"	-2.60273516305177	"PAK3"	"5063"	0.0708268946347973	"E.Corn.6h.1"
"11061"	-2.15755604275328	"OCEL1"	"79629"	0.0589652184243432	"E.Corn.6h.1"
"10726"	-1.34029320693561	"NOLC1"	"9221"	0.0164042423139668	"E.Corn.6h.1"
"10698"	-1.45769684587537	"NNMT"	"4837"	0.00062576675995465	"E.Corn.6h.1"
"10474"	-1.31217899272005	"NEFL"	"4747"	0.0062107287021966	"E.Corn.6h.1"
"10021"	-1.33548759591431	"MTA2"	"9219"	0.0315937711746761	"E.Corn.6h.1"
"10015"	-1.55276852965186	"MT2A"	"4502"	0.0119427728207377	"E.Corn.6h.1"
"9367"	-1.96964440249803	"MAPRE2"	"10982"	0.0421945570155207	"E.Corn.6h.1"
"8983"	-1.37538086455895	"LRIG3"	"121227"	0.00128800332105435	"E.Corn.6h.1"
"8889"	-1.59439969440364	"LIPF"	"8513"	0.060222172902687	"E.Corn.6h.1"
"8799"	-1.83095183291606	"LFNG"	"3955"	4.07189191911298e-05	"E.Corn.6h.1"
"8554"	-1.30053477450252	"KRT6A"	"3853"	0.00223116188474881	"E.Corn.6h.1"
"8493"	-1.31896549512984	"KPNB1"	"3837"	0.060524197726794	"E.Corn.6h.1"
"8366"	-1.61397127047027	"KITLG"	"4254"	0.000268544679809191	"E.Corn.6h.1"
"8145"	-1.50011187824334	"KCNJ15"	"3772"	0.000283917801513623	"E.Corn.6h.1"
"8028"	-1.73132004988181	"JAG2"	"3714"	0.000166211074659271	"E.Corn.6h.1"
"8026"	-1.30510970823766	"JAG1"	"182"	0.0132723735541023	"E.Corn.6h.1"
"7817"	-1.44640630141033	"INHBA"	"3624"	0.000502234037251167	"E.Corn.6h.1"
"7526"	-1.34022376312251	"IFI6"	"2537"	0.0127517370790954	"E.Corn.6h.1"
"7514"	-1.8011457466733	"IER3"	"8870"	0.00154945504179217	"E.Corn.6h.1"
"7507"	-1.32009097467687	"IDI1"	"3422"	0.0910786071185959	"E.Corn.6h.1"
"7408"	-1.43861605967972	"HSPA2"	"3306"	0.0164623553461352	"E.Corn.6h.1"
"7142"	-1.44093015551842	"HIST1H4J"	"8363"	0.000432027332611998	"E.Corn.6h.1"
"6977"	-1.32515354633913	"HEATR3"	"55027"	0.0297656664786262	"E.Corn.6h.1"
"6501"	-1.35172858699635	"GOLGA2"	"2801"	0.00125982709283802	"E.Corn.6h.1"
"6483"	-1.36645461521185	"GNL3"	"26354"	0.0218286129993615	"E.Corn.6h.1"
"6410"	-1.93420190088805	"GLUL"	"2752"	2.99721254142274e-05	"E.Corn.6h.1"
"6058"	-1.44221656603527	"FZD8"	"8325"	0.000460771742373821	"E.Corn.6h.1"
"5991"	-1.50406237123566	"FST"	"10468"	0.000293655246766284	"E.Corn.6h.1"
"5807"	-1.44024618423589	"FKBP5"	"2289"	0.00701833005369498	"E.Corn.6h.1"
"5744"	-1.62470474396289	"FGFBP1"	"9982"	0.000102571636169292	"E.Corn.6h.1"
"5483"	-1.31534704510984	"FAM84A"	"151354"	0.00183990148833168	"E.Corn.6h.1"
"5439"	-1.31012083345972	"FAM46B"	"115572"	0.00295262326120337	"E.Corn.6h.1"
"5338"	-1.41472732640326	"F3"	"2152"	0.000774935387254751	"E.Corn.6h.1"
"5158"	-1.48396316681688	"EPN3"	"55040"	0.000407035390628726	"E.Corn.6h.1"
"5002"	-1.71709966315249	"ELAVL2"	"1993"	7.79685595649596e-05	"E.Corn.6h.1"
"4911"	-1.42160189803133	"EFNB1"	"1947"	0.000612511556183476	"E.Corn.6h.1"
"4904"	-1.42299287605456	"EFNA1"	"1942"	0.00100397057012301	"E.Corn.6h.1"
"4706"	-1.33481735796876	"DST"	"667"	0.00339168684854775	"E.Corn.6h.1"
"4511"	-1.30039974708436	"DNAJA1"	"3301"	0.00522441862407642	"E.Corn.6h.1"
"4009"	-1.34059770807838	"CYP1B1"	"1545"	0.00129154840256744	"E.Corn.6h.1"
"3964"	-1.357560984914	"CXXC5"	"51523"	0.00156157575664286	"E.Corn.6h.1"
"3943"	-1.44324903489011	"CXCL3"	"2921"	0.000424309554642383	"E.Corn.6h.1"
"3942"	-1.35214018652187	"CXCL2"	"2920"	0.00145020757993094	"E.Corn.6h.1"
"3904"	-1.31845369793104	"CTTN"	"2017"	0.0334588826588906	"E.Corn.6h.1"
"3585"	-1.42516933478801	"COX6C"	"1345"	0.0119501134451148	"E.Corn.6h.1"
"2893"	-1.31602879552639	"CDK6"	"1021"	0.00179416266181278	"E.Corn.6h.1"
"2624"	-1.40755477115172	"CCND1"	"595"	0.000924415820495904	"E.Corn.6h.1"
"1734"	-1.33522182902503	"BMP4"	"652"	0.00189236227545706	"E.Corn.6h.1"
"1371"	-1.35281249424137	"ATP5G3"	"518"	0.00595165333778224	"E.Corn.6h.1"
"1088"	-1.39403459709515	"ARID5B"	"84159"	0.000701278529492819	"E.Corn.6h.1"
"846"	-1.30212225959757	"ANXA4"	"307"	0.0990307383620499	"E.Corn.6h.1"
"663"	-1.71620678192182	"AMIGO2"	"347902"	6.34792697315624e-05	"E.Corn.6h.1"
"465"	-1.35501217574569	"AHI1"	"54806"	0.007115503081454	"E.Corn.6h.1"
"342"	-1.30646017142056	"ADARB1"	"104"	0.0254860296369637	"E.Corn.6h.1"
"15854"	-1.92696193151554	"ZWILCH"	"55055"	0.00569031989521844	"E.Liv.36h.1"
"15566"	-1.66935632305887	"ZNF443"	"10224"	0.0442743732107593	"E.Liv.36h.1"
"15188"	-1.58590146111447	"YLPM1"	"56252"	0.0196907292276689	"E.Liv.36h.1"
"15002"	-1.57057978499686	"WDHD1"	"11169"	0.0126343127210623	"E.Liv.36h.1"
"14775"	-1.82317320841608	"USP22"	"23326"	0.0457299242998109	"E.Liv.36h.1"
"14696"	-1.86589133040719	"UHRF1"	"29128"	0.00551021388115257	"E.Liv.36h.1"
"14600"	-1.92328863812197	"UBE2C"	"11065"	0.00597948458178237	"E.Liv.36h.1"
"14569"	-2.00903741510462	"TYMS"	"7298"	0.00346576133505753	"E.Liv.36h.1"
"14529"	-1.58088006443253	"TUBG1"	"7283"	0.00600569162534331	"E.Liv.36h.1"
"14524"	-2.20217088618232	"TUBB4B"	"10383"	0.000682720538821382	"E.Liv.36h.1"
"14516"	-1.68076372182332	"TUBB"	"203068"	0.00236255128936457	"E.Liv.36h.1"
"14510"	-1.84276719332152	"TUBA1C"	"84790"	0.0315168039550311	"E.Liv.36h.1"
"14509"	-1.9075413334728	"TUBA1B"	"10376"	0.00288465839871092	"E.Liv.36h.1"
"14360"	-1.76181971449574	"TRIP13"	"9319"	0.00455344532751788	"E.Liv.36h.1"
"14241"	-2.38143550894678	"TPX2"	"22974"	0.00225290636141763	"E.Liv.36h.1"
"14214"	-1.71487951044756	"TPI1"	"7167"	0.0110805236394715	"E.Liv.36h.1"
"14185"	-1.53446011535607	"TOPBP1"	"11073"	0.0373526310132317	"E.Liv.36h.1"
"14180"	-2.27424922046372	"TOP2A"	"7153"	0.00082009146304575	"E.Liv.36h.1"
"13819"	-1.62088657615929	"TKFC"	"26007"	0.0123057141257321	"E.Liv.36h.1"
"13812"	-1.54554200883707	"TIPIN"	"54962"	0.0381390636194677	"E.Liv.36h.1"
"13790"	-1.58981528359152	"TIMELESS"	"8914"	0.0242792954303958	"E.Liv.36h.1"
"13780"	-1.64463435252284	"TICRR"	"90381"	0.0296668761697463	"E.Liv.36h.1"
"13641"	-1.5203033767896	"TECR"	"9524"	0.0251937660739574	"E.Liv.36h.1"
"13422"	-1.7190033287915	"TACC3"	"10460"	0.00614125584889958	"E.Liv.36h.1"
"13267"	-1.92430834671401	"STMN1"	"3925"	0.00612506572384556	"E.Liv.36h.1"
"12992"	-2.01525418621535	"SPC25"	"57405"	0.011476677429886	"E.Liv.36h.1"
"12945"	-2.34529244744229	"SPAG5"	"10615"	0.00137292767770766	"E.Liv.36h.1"
"12885"	-1.56741290253845	"SNX3"	"8724"	0.0460617039157944	"E.Liv.36h.1"
"12803"	-1.51087421102419	"SMPD4"	"55627"	0.0274768644787203	"E.Liv.36h.1"
"12763"	-1.67538822549002	"SMC1A"	"8243"	0.0155561780498481	"E.Liv.36h.1"
"12548"	-1.57241734504672	"SLC2A3"	"6515"	0.0147557803373655	"E.Liv.36h.1"
"12539"	-1.53420477226716	"SLC29A1"	"2030"	0.0316514322878779	"E.Liv.36h.1"
"12386"	-1.61601741269098	"SKA1"	"220134"	0.0371943063916145	"E.Liv.36h.1"
"12319"	-2.05682598316399	"SHCBP1"	"79801"	0.00182809991035346	"E.Liv.36h.1"
"12272"	-2.11123616170983	"SGO1"	"151648"	0.0141708508565451	"E.Liv.36h.1"
"11929"	-1.59785648500552	"SAMD9"	"54809"	0.0284277755170544	"E.Liv.36h.1"
"11782"	-1.66416823267966	"RRM2"	"6241"	0.00697898699543856	"E.Liv.36h.1"
"11718"	-2.54595541880549	"RPS27A"	"6233"	0.00142219174119654	"E.Liv.36h.1"
"11368"	-1.7280327186011	"RNASEH2A"	"10535"	0.00509609811992862	"E.Liv.36h.1"
"11210"	-1.52871483363216	"RFC5"	"5985"	0.00828354978321592	"E.Liv.36h.1"
"11209"	-1.64643061214791	"RFC4"	"5984"	0.0131821843865282	"E.Liv.36h.1"
"11208"	-1.68714748175744	"RFC3"	"5983"	0.0041235763983124	"E.Liv.36h.1"
"11046"	-1.74549715368874	"RARRES2"	"5919"	0.00750423339803691	"E.Liv.36h.1"
"10994"	-2.08450557429815	"RAD51AP1"	"10635"	0.0364868303002291	"E.Liv.36h.1"
"10993"	-1.70074079089014	"RAD51"	"5888"	0.0334749589190301	"E.Liv.36h.1"
"10981"	-1.5846486108739	"RACGAP1"	"29127"	0.0207388993814781	"E.Liv.36h.1"
"10806"	-1.5556198863239	"PTMA"	"5757"	0.0282258262069861	"E.Liv.36h.1"
"10733"	-1.55908810231737	"PSMC3IP"	"29893"	0.0153781434961887	"E.Liv.36h.1"
"10712"	-1.6435648519878	"PSMB2"	"5690"	0.00769391603557155	"E.Liv.36h.1"
"10573"	-2.33646194540325	"PRPF8"	"10594"	0.00365144937870243	"E.Liv.36h.1"
"10456"	-1.55659017484379	"PRDM1"	"639"	0.0475612813343799	"E.Liv.36h.1"
"10454"	-1.7934577366081	"PRC1"	"9055"	0.0131177687097203	"E.Liv.36h.1"
"10356"	-1.96466614887816	"PPIH"	"10465"	0.0231287342018786	"E.Liv.36h.1"
"10261"	-1.74492739319163	"POLA1"	"5422"	0.00875258427791271	"E.Liv.36h.1"
"10173"	-2.16855177456393	"PLK1"	"5347"	0.00157345229933311	"E.Liv.36h.1"
"9920"	-1.73859813603137	"PGP"	"283871"	0.0148929880933731	"E.Liv.36h.1"
"9746"	-1.52317799363358	"PCNA"	"5111"	0.0171799114193946	"E.Liv.36h.1"
"9742"	-2.08447812528671	"PCLAF"	"9768"	0.00399190493973671	"E.Liv.36h.1"
"9699"	-1.71955190991301	"PAXIP1"	"22976"	0.00987914818719809	"E.Liv.36h.1"
"9515"	-1.89266522801861	"ORC6"	"23594"	0.0386458932121802	"E.Liv.36h.1"
"9510"	-1.53916441238474	"ORC1"	"4998"	0.0185583194430153	"E.Liv.36h.1"
"9228"	-1.70017682295459	"OIP5"	"11339"	0.027006856771566	"E.Liv.36h.1"
"9162"	-2.20534635818839	"NUSAP1"	"51203"	0.00887964999684993	"E.Liv.36h.1"
"9157"	-1.53152804363033	"NUP93"	"9688"	0.0171410862766698	"E.Liv.36h.1"
"9148"	-1.76578257851134	"NUP205"	"23165"	0.00764035121065642	"E.Liv.36h.1"
"9147"	-1.66077773038682	"NUP188"	"23511"	0.0097533466090299	"E.Liv.36h.1"
"9138"	-1.71478297181369	"NUF2"	"83540"	0.0379158418992697	"E.Liv.36h.1"
"9068"	-1.51019562825911	"NRM"	"11270"	0.0195645428919805	"E.Liv.36h.1"
"8779"	-1.76599230185768	"NEIL3"	"55247"	0.0132908270327171	"E.Liv.36h.1"
"8677"	-1.78197147555617	"NCAPH"	"23397"	0.00388024017855106	"E.Liv.36h.1"
"8676"	-1.62778958890494	"NCAPG2"	"54892"	0.00737391247342063	"E.Liv.36h.1"
"8675"	-2.11460525400773	"NCAPG"	"64151"	0.00382408643357048	"E.Liv.36h.1"
"8674"	-1.60264093935651	"NCAPD2"	"9918"	0.0295989779524704	"E.Liv.36h.1"
"8649"	-1.60857216561906	"NASP"	"4678"	0.047770317357514	"E.Liv.36h.1"
"8587"	-1.56170579389432	"MZT2A"	"653784"	0.0432201062141499	"E.Liv.36h.1"
"8505"	-2.0221627130226	"MYBL2"	"4605"	0.00146506817390207	"E.Liv.36h.1"
"8428"	-1.85041113669316	"MTFR2"	"113115"	0.00730642852091041	"E.Liv.36h.1"
"8209"	-1.6235728819443	"MNDA"	"4332"	0.0444576977655071	"E.Liv.36h.1"
"8207"	-1.9424106702377	"MND1"	"84057"	0.0299669904489773	"E.Liv.36h.1"
"8148"	-2.25768332033899	"MKI67"	"4288"	0.00208559345543809	"E.Liv.36h.1"
"8143"	-1.76274630553192	"MIS18A"	"54069"	0.00267572899360267	"E.Liv.36h.1"
"8140"	-1.57184151547209	"MIPEP"	"4285"	0.0155257612982264	"E.Liv.36h.1"
"8027"	-1.85017669584284	"MELK"	"9833"	0.00310151683361292	"E.Liv.36h.1"
"7946"	-1.87558183907303	"MCM8"	"84515"	0.00212760958223398	"E.Liv.36h.1"
"7945"	-1.80450179594287	"MCM6"	"4175"	0.00684642197969402	"E.Liv.36h.1"
"7944"	-1.62943788217236	"MCM5"	"4174"	0.00411143974557964	"E.Liv.36h.1"
"7942"	-1.81178627636795	"MCM3"	"4172"	0.00384428665139982	"E.Liv.36h.1"
"7941"	-1.83843851014186	"MCM2"	"4171"	0.00438517381041228	"E.Liv.36h.1"
"7733"	-1.81316629637277	"MAD2L1"	"4085"	0.00963915244889909	"E.Liv.36h.1"
"7636"	-1.51114354072559	"LSM7"	"51690"	0.0296231094598177	"E.Liv.36h.1"
"7577"	-1.646923164919	"LRRC37B"	"114659"	0.0410425479856423	"E.Liv.36h.1"
"7499"	-1.97354032594072	"LMNB1"	"4001"	0.00231948190461947	"E.Liv.36h.1"
"7442"	-1.5288127271161	"LIG1"	"3978"	0.0364667975089604	"E.Liv.36h.1"
"7392"	-1.57301620370889	"LEAP2"	"116842"	0.0195635899971808	"E.Liv.36h.1"
"7351"	-2.15167545849445	"LCE2C"	"353140"	0.0200742673817017	"E.Liv.36h.1"
"7129"	-1.90481814951405	"KPNA2"	"3838"	0.000860559660546154	"E.Liv.36h.1"
"7126"	-1.94590613702464	"KNSTRN"	"90417"	0.00121103072921823	"E.Liv.36h.1"
"7019"	-2.14927336870595	"KIFC1"	"3833"	0.00446627243379172	"E.Liv.36h.1"
"7011"	-1.51014274870557	"KIF4A"	"24137"	0.0304889681517867	"E.Liv.36h.1"
"7008"	-1.72828024352457	"KIF2C"	"11004"	0.0102820930283395	"E.Liv.36h.1"
"7001"	-1.78512518994799	"KIF23"	"9493"	0.00250281596135445	"E.Liv.36h.1"
"6999"	-1.74536804466547	"KIF22"	"3835"	0.00688785233873117	"E.Liv.36h.1"
"6996"	-2.22793818940031	"KIF20B"	"9585"	0.000510316078614705	"E.Liv.36h.1"
"6995"	-2.56861557624019	"KIF20A"	"10112"	0.00102463155185525	"E.Liv.36h.1"
"6989"	-1.72319296157285	"KIF18A"	"81930"	0.0226590434739151	"E.Liv.36h.1"
"6986"	-1.87097896228745	"KIF15"	"56992"	0.0132185274723424	"E.Liv.36h.1"
"6985"	-1.80163350220074	"KIF14"	"9928"	0.0223425272459153	"E.Liv.36h.1"
"69352"	-1.51619829335483	"KHSRP"	"8570"	0.0498040792770986	"E.Liv.36h.1"
"6922"	-2.0014342162066	"KHDRBS1"	"10657"	0.00436120598899618	"E.Liv.36h.1"
"6781"	-1.63607540902569	"KAT7"	"11143"	0.0188131770388427	"E.Liv.36h.1"
"6577"	-1.65524047138028	"IQGAP3"	"128239"	0.0207541421916664	"E.Liv.36h.1"
"6313"	-1.50800207944422	"IGF2BP1"	"10642"	0.0450869188388238	"E.Liv.36h.1"
"6251"	-1.90609509737812	"IER3"	"8870"	0.00880184595486275	"E.Liv.36h.1"
"6235"	-2.48000238879324	"ID3"	"3399"	0.00067697487636605	"E.Liv.36h.1"
"6233"	-1.64492054166727	"ID1"	"3397"	0.0157605679167116	"E.Liv.36h.1"
"6083"	-1.67300975629546	"HPF1"	"54969"	0.0378432282376977	"E.Liv.36h.1"
"5927"	-1.52699761152524	"HMGN1"	"3150"	0.0336599392698922	"E.Liv.36h.1"
"5919"	-1.77929003347912	"HMGB2"	"3148"	0.0305961633770267	"E.Liv.36h.1"
"5859"	-1.79962770870853	"HJURP"	"55355"	0.00529545206481138	"E.Liv.36h.1"
"5853"	-1.83487816689594	"HIST2H2BE"	"8349"	0.00432342502938645	"E.Liv.36h.1"
"5850"	-1.97941377531171	"HIST2H2AB"	"317772"	0.000875776379681273	"E.Liv.36h.1"
"5847"	-1.97187268174732	"HIST1H4H"	"8365"	0.00666153590839067	"E.Liv.36h.1"
"5843"	-2.2542598483115	"HIST1H4D"	"8360"	0.0473465516968046	"E.Liv.36h.1"
"5841"	-1.98066216306583	"HIST1H4B"	"8366"	0.00395425375417608	"E.Liv.36h.1"
"5833"	-1.72404215755077	"HIST1H3C"	"8352"	0.00926951187247406	"E.Liv.36h.1"
"5832"	-2.62720150930969	"HIST1H3B"	"8358"	0.000535740352419609	"E.Liv.36h.1"
"5829"	-1.79780208561716	"HIST1H2BN"	"8341"	0.00500294870940219	"E.Liv.36h.1"
"5828"	-4.23292330420217	"HIST1H2BM"	"8342"	1.20532880646729e-05	"E.Liv.36h.1"
"5824"	-2.02384125484231	"HIST1H2BH"	"8345"	0.00873116790391065	"E.Liv.36h.1"
"5823"	-2.11291595003032	"HIST1H2BG"	"8339"	0.00183054401416171	"E.Liv.36h.1"
"5822"	-2.19717614348813	"HIST1H2BF"	"8343"	0.0462632738680803	"E.Liv.36h.1"
"5818"	-1.64673823092914	"HIST1H2BB"	"3018"	0.0149017802273889	"E.Liv.36h.1"
"5816"	-1.70591323092285	"HIST1H2AM"	"8336"	0.0109940158128087	"E.Liv.36h.1"
"5813"	-1.69422973358357	"HIST1H2AJ"	"8331"	0.0182253774417621	"E.Liv.36h.1"
"5809"	-1.60639854690515	"HIST1H2AE"	"3012"	0.0166403513918794	"E.Liv.36h.1"
"58071"	-3.0561715352891	"HIST1H2AB"	"8335"	0.000336358482668427	"E.Liv.36h.1"
"5804"	-1.93623088862347	"HIST1H1E"	"3008"	0.00133137863809785	"E.Liv.36h.1"
"5802"	-1.83332779692508	"HIST1H1C"	"3006"	0.00407419136552284	"E.Liv.36h.1"
"5801"	-2.17601804344041	"HIST1H1B"	"3009"	0.00521458337018244	"E.Liv.36h.1"
"5722"	-1.74634801294344	"HELLS"	"3070"	0.0179356371580388	"E.Liv.36h.1"
"5663"	-1.86611589034664	"HAUS6"	"54801"	0.0160709102232424	"E.Liv.36h.1"
"5629"	-1.50679779476153	"H2AFZ"	"3015"	0.0110779936979472	"E.Liv.36h.1"
"5626"	-1.73836149000456	"H2AFV"	"94239"	0.00612751678865196	"E.Liv.36h.1"
"5299"	-1.61722070524503	"GNAI2"	"2771"	0.0148603790561453	"E.Liv.36h.1"
"5242"	-1.61779777665517	"GLDC"	"2731"	0.00639964368345521	"E.Liv.36h.1"
"5238"	-1.61438325924492	"GLA"	"2717"	0.0181724280287582	"E.Liv.36h.1"
"5211"	-1.90621508051904	"GINS2"	"51659"	0.0196459544117928	"E.Liv.36h.1"
"5210"	-1.73936208043707	"GINS1"	"9837"	0.00222492221720517	"E.Liv.36h.1"
"5166"	-1.502628939273	"GEMIN6"	"79833"	0.0391756837712821	"E.Liv.36h.1"
"4988"	-1.74495097178495	"G6PD"	"2539"	0.0026824379180886	"E.Liv.36h.1"
"4780"	-1.59447146121752	"FIGNL1"	"63979"	0.0225233004666509	"E.Liv.36h.1"
"4610"	-2.13341287244159	"FASN"	"2194"	0.00297004222736268	"E.Liv.36h.1"
"4597"	-1.83182754567718	"FANCI"	"55215"	0.024985731856544	"E.Liv.36h.1"
"4592"	-1.75545382045127	"FANCD2"	"2177"	0.00781998873658859	"E.Liv.36h.1"
"4589"	-1.56138438107114	"FANCA"	"2175"	0.0106193130699127	"E.Liv.36h.1"
"4417"	-1.51555495932119	"FAM120C"	"54954"	0.0183804991510075	"E.Liv.36h.1"
"4365"	-1.57276899587648	"EZH2"	"2146"	0.00421644809266962	"E.Liv.36h.1"
"4336"	-1.73481402070239	"EXO1"	"9156"	0.00391815724800786	"E.Liv.36h.1"
"4298"	-1.53440161241833	"ESPN"	"83715"	0.0318595242430589	"E.Liv.36h.1"
"4119"	-2.25359530196751	"ELOB"	"6923"	0.018056855520147	"E.Liv.36h.1"
"4035"	-1.77413266753809	"EIF4A2"	"1974"	0.0140561671764527	"E.Liv.36h.1"
"3983"	-1.8220091158198	"EIF3D"	"8664"	0.0363281799154482	"E.Liv.36h.1"
"3867"	-1.56757809397057	"EBP"	"10682"	0.0400447185673065	"E.Liv.36h.1"
"3853"	-1.57152682695763	"E2F7"	"144455"	0.0159673959913905	"E.Liv.36h.1"
"3845"	-1.78933059206661	"DZIP1"	"22873"	0.00976177065749691	"E.Liv.36h.1"
"3775"	-1.59943942066301	"DTYMK"	"1841"	0.0154933541762523	"E.Liv.36h.1"
"3765"	-2.16599394364779	"DTL"	"51514"	0.00213244341831659	"E.Liv.36h.1"
"3699"	-1.50180010885479	"DPEP1"	"1800"	0.0161976412265274	"E.Liv.36h.1"
"3665"	-1.59699975658574	"DNMT1"	"1786"	0.0388174695079199	"E.Liv.36h.1"
"3587"	-1.81745149786942	"DNA2"	"1763"	0.00277574006673516	"E.Liv.36h.1"
"3560"	-2.36875276391991	"DLGAP5"	"9787"	0.000508514297589187	"E.Liv.36h.1"
"3545"	-2.77261240860655	"DKK1"	"22943"	0.0070433285161184	"E.Liv.36h.1"
"3490"	-1.93115072519399	"DHFR"	"1719"	0.0283239131887071	"E.Liv.36h.1"
"3480"	-2.08944637297876	"DGKK"	"139189"	0.00366694668778107	"E.Liv.36h.1"
"3453"	-1.54428592166696	"DEPDC1B"	"55789"	0.0405963187332976	"E.Liv.36h.1"
"3391"	-1.98327483062196	"DDX39B"	"7919"	0.0480844603183687	"E.Liv.36h.1"
"3324"	-1.82534803851223	"DCK"	"1633"	0.00501194147746269	"E.Liv.36h.1"
"3286"	-1.72433349704969	"DARS2"	"55157"	0.0109390233653317	"E.Liv.36h.1"
"3214"	-1.64889503183177	"CYP2R1"	"120227"	0.0173417654768907	"E.Liv.36h.1"
"2997"	-1.54825942928215	"CSE1L"	"1434"	0.0488390397897623	"E.Liv.36h.1"
"2575"	-2.48758585838533	"CKS2"	"1164"	0.00212000728354067	"E.Liv.36h.1"
"2572"	-1.78249330693625	"CKB"	"1152"	0.0211100191232778	"E.Liv.36h.1"
"2571"	-1.65489545704926	"CKAP5"	"9793"	0.0225492713095453	"E.Liv.36h.1"
"2569"	-1.66697952127294	"CKAP2"	"26586"	0.03486898474307	"E.Liv.36h.1"
"2410"	-1.81940525665641	"CFAP126"	"257177"	0.0397588696016983	"E.Liv.36h.1"
"2407"	-1.53137743872414	"CETN2"	"1069"	0.0213234898566658	"E.Liv.36h.1"
"2376"	-2.09706289875744	"CEP55"	"55165"	0.00363824955317754	"E.Liv.36h.1"
"2372"	-1.6068447285315	"CEP295"	"85459"	0.0132404436829417	"E.Liv.36h.1"
"2365"	-1.62283996547651	"CEP135"	"9662"	0.0169790658216189	"E.Liv.36h.1"
"2353"	-1.72514586125672	"CENPN"	"55839"	0.00814202851119433	"E.Liv.36h.1"
"2348"	-2.0760825973694	"CENPI"	"2491"	0.000717643792054576	"E.Liv.36h.1"
"2330"	-1.56507205774795	"CELA2A"	"63036"	0.0454543335976928	"E.Liv.36h.1"
"2273"	-1.54390623182713	"CDK2"	"1017"	0.0128918552507492	"E.Liv.36h.1"
"2239"	-1.73447563087763	"CDCA8"	"55143"	0.0128632350351687	"E.Liv.36h.1"
"2235"	-1.62261698528593	"CDCA3"	"83461"	0.0328265128286749	"E.Liv.36h.1"
"2234"	-2.28293249212828	"CDCA2"	"157313"	0.00309885610929725	"E.Liv.36h.1"
"2232"	-1.66571298618183	"CDC6"	"990"	0.0359595553686959	"E.Liv.36h.1"
"2231"	-1.58998302869821	"CDC45"	"8318"	0.00481526444658674	"E.Liv.36h.1"
"2215"	-1.53276805629174	"CDC25B"	"994"	0.0285389035096954	"E.Liv.36h.1"
"2212"	-1.7807756153391	"CDC20"	"991"	0.00396131047281518	"E.Liv.36h.1"
"2089"	-1.55684458488455	"CCNF"	"899"	0.019302054122117	"E.Liv.36h.1"
"2082"	-1.65635187597506	"CCNB2"	"9133"	0.0214991591424653	"E.Liv.36h.1"
"2080"	-1.93707178837859	"CCNB1"	"891"	0.01411080894981	"E.Liv.36h.1"
"2079"	-2.21895633968137	"CCNA2"	"890"	0.00118341536712627	"E.Liv.36h.1"
"1826"	-1.63727424560324	"CAPNS1"	"826"	0.0411920906510095	"E.Liv.36h.1"
"1650"	-1.61930686867565	"C4orf46"	"201725"	0.0421427181885558	"E.Liv.36h.1"
"1430"	-2.12453757813117	"BUB1B"	"701"	0.00155698402776624	"E.Liv.36h.1"
"1429"	-2.05764061479135	"BUB1"	"699"	0.00153518100635704	"E.Liv.36h.1"
"1411"	-1.63290325563555	"BTG3"	"10950"	0.0383971684335952	"E.Liv.36h.1"
"1362"	-1.52773119669046	"BRCC3"	"79184"	0.0384991468821095	"E.Liv.36h.1"
"1343"	-1.64933499787475	"BORA"	"79866"	0.017964519810446	"E.Liv.36h.1"
