"FC"	"Gene.Name"	"Gene.ID"	"P.Value"	"dataset"
2.58793320545965	"IGFBP3"	"3486"	2.03817583908844e-07	"E.Pr.6h.1"
1.92769157599129	"CSF1"	"1435"	1.81238452604428e-10	"E.Pr.6h.1"
1.99606566882181	"ALOX5AP"	"241"	1.54913019273479e-09	"E.Pr.6h.1"
1.93322215026008	"ADM"	"133"	2.02424041967417e-12	"E.Pr.6h.1"
5.46687752945511	"ABCA1"	"19"	1.1127363773336e-09	"E.Pr.6h.1"
1.55952351792022	"VEGFA"	"7422"	0.00893334607154569	"F.Co.48h.1"
2.10061807138571	"THBD"	"7056"	0.033155746054797	"F.Co.48h.1"
2.64575203487647	"IGFBP3"	"3486"	0.038076186384868	"F.Co.48h.1"
1.8487415604846	"CXCL12"	"6387"	0.0499958111170861	"F.Co.48h.1"
2.3822632769612	"CD14"	"929"	0.0110707597163219	"F.Co.48h.1"
1.80156377009294	"VEGFA"	"7422"	0.00508097602842094	"F.Co.48h.2"
1.60660134915671	"TLR4"	"7099"	0.0994259178098807	"F.Co.48h.2"
2.39600879340199	"IL7R"	"3575"	0.0373174875449111	"F.Co.48h.2"
